UserID,JobCount,AvgRunTime,AvgAllocatedProcessors,Interarrival_mean,Interarrival_std,BurstJobCount,BurstinessRatio,MaxBurstSize,BurstLevel
83,29,359.9310344827586,1.5172413793103448,260.37931034482756,203.659978148647,2.0,0.06896551724137931,1,Low
84,146,250.3835616438356,8.684931506849315,736.5479452054794,1533.499410666007,42.0,0.2876712328767123,6,Mid
85,100,108.82,5.41,84.12,137.06853553731227,61.0,0.61,7,High
86,98,301.6530612244898,10.13265306122449,564.734693877551,1259.1681393339898,30.0,0.30612244897959184,4,Mid
87,71,13241.647887323943,12.746478873239436,1456.2535211267605,2262.815614723706,5.0,0.07042253521126761,7,Low
88,27,211.66666666666666,28.48148148148148,796.4444444444445,833.5016650499418,1.0,0.037037037037037035,3,Low
89,8,106.375,19.75,730.75,591.2842560296793,0.0,0.0,3,Low
90,76,19877.026315789473,8.18421052631579,680.9473684210526,1430.9770824602033,6.0,0.07894736842105263,4,Low
91,156,2811.6794871794873,19.057692307692307,514.7435897435897,1153.664790985078,85.0,0.5448717948717948,6,High
92,552,8062.422101449275,20.315217391304348,1254.1286231884058,2590.081989280212,258.0,0.4673913043478261,10,High
93,5,106.0,2.2,313.2,263.82892184140843,0.0,0.0,1,Low
94,525,110.16571428571429,15.129523809523809,640.4685714285714,1979.6083749544375,261.0,0.49714285714285716,7,High
95,33,64.51515151515152,1.0,368.2121212121212,463.76204550230796,5.0,0.15151515151515152,2,Mid
96,3,30.0,2.0,353.0,225.80522580312442,0.0,0.0,1,Low
97,7,17288.285714285714,4.0,411.0,351.30803197953406,1.0,0.14285714285714285,2,Mid
98,1285,756.0599221789884,10.674708171206225,423.6692607003891,947.3273104105499,326.0,0.2536964980544747,7,Mid
99,683,311.95900439238653,3.5783308931185944,95.80966325036603,496.48249114350097,616.0,0.9019033674963397,24,High
100,414,2279.294685990338,4.415458937198068,890.4009661835748,1699.3612212788878,73.0,0.17632850241545894,4,Mid
101,13,1999.5384615384614,6.461538461538462,687.2307692307693,890.3218663163484,3.0,0.23076923076923078,3,Mid
102,118,1327.550847457627,0.9830508474576272,133.1949152542373,329.9987634909385,86.0,0.7288135593220338,14,High
103,340,10813.70294117647,11.047058823529412,693.2941176470588,1206.700111078718,54.0,0.1588235294117647,3,Mid
104,141,293.59574468085106,9.304964539007091,737.6312056737588,1400.1301185009684,22.0,0.15602836879432624,3,Mid
105,434,1680.1612903225807,4.550691244239632,778.9078341013825,1903.5214918691531,181.0,0.41705069124423966,9,High
106,42,299.6190476190476,4.380952380952381,594.6666666666666,657.5306602020099,12.0,0.2857142857142857,4,Mid
107,67,3075.134328358209,50.71641791044776,775.0895522388059,911.1951813555394,8.0,0.11940298507462686,5,Mid
108,59,18521.5593220339,11.610169491525424,464.6779661016949,866.4048476453593,23.0,0.3898305084745763,3,High
109,289,11383.16955017301,12.930795847750865,585.2629757785467,1217.9864274892634,146.0,0.5051903114186851,4,High
110,3,7550.666666666667,38.333333333333336,443.0,185.29166198186036,0.0,0.0,1,Low
111,1247,2099.9382518043303,15.521251002405775,919.2766639935846,1699.4362750424364,354.0,0.2838813151563753,6,Mid
112,162,35.81481481481482,1.6728395061728396,471.3395061728395,935.0363939081054,24.0,0.14814814814814814,3,Mid
113,11,89.54545454545455,1.5454545454545454,384.90909090909093,870.1203887446213,4.0,0.36363636363636365,3,High
114,639,321.793427230047,13.114241001564945,369.1377151799687,793.9277047946739,171.0,0.2676056338028169,6,Mid
115,22,1732.6818181818182,8.863636363636363,581.8636363636364,661.5012000460299,3.0,0.13636363636363635,2,Mid
116,1,41.0,16.0,639.0,0.0,0.0,0.0,1,Low
117,17,84.11764705882354,16.235294117647058,951.0588235294117,1669.0179923606365,4.0,0.23529411764705882,2,Mid
118,21,10027.52380952381,1.1904761904761905,1130.0,2844.1871598050643,6.0,0.2857142857142857,3,Mid
119,144,5673.784722222223,28.03472222222222,1334.4791666666667,1851.5824869167027,12.0,0.08333333333333333,2,Low
120,5,8672.4,4.0,502.2,618.9399809351469,0.0,0.0,4,Low
121,139,329.36690647482015,6.776978417266187,817.1942446043165,1593.0275700085094,17.0,0.1223021582733813,2,Mid
122,1,60.0,32.0,377.0,0.0,0.0,0.0,1,Low
123,41,2041.1707317073171,10.439024390243903,939.3170731707318,1689.3372730012263,5.0,0.12195121951219512,2,Mid
124,53,2366.5283018867926,9.377358490566039,1849.0,2787.8068716907474,9.0,0.16981132075471697,3,Mid
125,20,249.6,2.4,959.55,1219.8085041686277,1.0,0.05,2,Low
126,37,165.43243243243242,5.351351351351352,406.05405405405406,542.7688758141468,17.0,0.4594594594594595,3,High
127,40,11867.975,22.625,949.4,1273.4647428500136,14.0,0.35,2,High
128,592,9932.574324324325,50.29054054054054,1643.1739864864865,2559.6032882785075,52.0,0.08783783783783784,6,Low
129,190,6484.952631578947,12.052631578947368,1360.178947368421,2392.63363773524,18.0,0.09473684210526316,3,Low
130,78,131.6153846153846,5.0,297.1794871794872,760.871863942933,2.0,0.02564102564102564,2,Low
131,76,6969.4078947368425,28.68421052631579,1583.75,2283.249340304295,8.0,0.10526315789473684,2,Mid
132,16,12639.4375,7.625,2299.0,3497.111150649919,1.0,0.0625,2,Low
133,647,8736.910355486862,13.091190108191654,923.5610510046367,1782.0034605301162,84.0,0.12982998454404945,5,Mid
134,14,42.07142857142857,10.428571428571429,323.7142857142857,420.55282821386584,5.0,0.35714285714285715,3,High
135,81,217.76543209876544,1.9506172839506173,971.3827160493827,1727.7742732190252,9.0,0.1111111111111111,7,Mid
136,46,1635.2173913043478,3.391304347826087,465.6521739130435,984.9043995883571,12.0,0.2608695652173913,3,Mid
137,160,9385.24375,8.2125,743.5625,1999.3211511039372,63.0,0.39375,6,High
138,105,86.06666666666666,5.447619047619048,686.6761904761905,2057.2667383207095,4.0,0.0380952380952381,3,Low
139,635,56.53543307086614,4.836220472440945,170.40314960629922,859.7692383469714,359.0,0.5653543307086614,6,High
140,44,371.72727272727275,19.318181818181817,341.6818181818182,1019.2631577654577,33.0,0.75,6,High
141,337,5554.219584569733,5.9614243323442135,1528.7151335311573,2244.4839744285814,33.0,0.09792284866468842,3,Low
142,29,69.55172413793103,5.448275862068965,776.3448275862069,942.7277396645359,3.0,0.10344827586206896,3,Mid
143,215,39.632558139534886,2.5534883720930233,520.4558139534884,1529.3109029859622,127.0,0.5906976744186047,8,High
144,68,268.86764705882354,5.985294117647059,816.4852941176471,1765.6681242956288,7.0,0.10294117647058823,4,Mid
145,154,8670.5,18.941558441558442,689.9675324675325,1042.9051894746171,25.0,0.16233766233766234,8,Mid
146,409,14516.19804400978,20.469437652811735,920.7041564792177,2439.3234743986472,284.0,0.6943765281173594,13,High
147,496,152.5,19.175403225806452,494.29637096774195,1531.5036312698921,293.0,0.5907258064516129,17,High
148,373,875.3056300268097,21.552278820375335,492.2386058981233,1751.4549372493864,235.0,0.6300268096514745,18,High
149,83,1786.710843373494,4.421686746987952,944.7590361445783,1457.6478512663812,9.0,0.10843373493975904,5,Mid
150,677,8803.85376661743,7.118168389955687,1364.7932053175775,2515.75916378942,119.0,0.1757754800590842,5,Mid
151,122,37015.77868852459,4.311475409836065,586.0983606557377,935.913496478095,32.0,0.26229508196721313,4,Mid
152,103,5945.271844660194,0.9902912621359223,811.6504854368932,2101.370298529957,53.0,0.5145631067961165,5,High
153,339,19097.716814159292,0.9793510324483776,631.2005899705015,1319.1858664256395,101.0,0.29793510324483774,3,Mid
154,175,35060.93142857143,0.9885714285714285,711.4171428571428,1565.8117768091051,22.0,0.12571428571428572,4,Mid
155,69,16135.36231884058,2.347826086956522,1247.0579710144928,1864.3019659162921,6.0,0.08695652173913043,2,Low
156,15,23151.466666666667,2.2,874.4,783.2519025557123,0.0,0.0,1,Low
157,13,619.6153846153846,8.923076923076923,406.38461538461536,415.723774170129,3.0,0.23076923076923078,2,Mid
158,122,466.7049180327869,5.475409836065574,588.139344262295,1501.8570670487238,65.0,0.5327868852459017,10,High
159,233,230.20171673819743,4.686695278969957,337.43776824034336,577.4555563867183,45.0,0.19313304721030042,6,Mid
160,47,15482.63829787234,11.0,1571.2340425531916,2004.1938985945792,7.0,0.14893617021276595,3,Mid
161,65,4430.969230769231,4.276923076923077,669.8,1042.3800770352436,10.0,0.15384615384615385,3,Mid
162,51,8963.372549019608,4.196078431372549,871.3725490196078,1801.609335686117,9.0,0.17647058823529413,2,Mid
163,89,15079.539325842698,25.44943820224719,1323.741573033708,2235.355912926751,8.0,0.0898876404494382,5,Low
164,5,209.0,2.0,327.8,438.0670040073779,1.0,0.2,2,Mid
165,25,124.72,1.92,392.0,517.4669876748983,8.0,0.32,2,Mid
166,40,611.25,3.25,618.725,717.8733545724679,4.0,0.1,2,Mid
167,3,0.0,0.0,6705.0,11511.254145400491,1.0,0.3333333333333333,2,High
168,48,204.25,6.6875,68.1875,243.52470766778646,42.0,0.875,9,High
169,265,13111.649056603774,15.950943396226416,866.8867924528302,1671.2332347743368,79.0,0.2981132075471698,8,Mid
170,83,31.44578313253012,4.554216867469879,36.36144578313253,175.43510914248446,78.0,0.9397590361445783,19,High
171,19,2945.9473684210525,11.368421052631579,905.6842105263158,1922.647337299727,2.0,0.10526315789473684,2,Mid
172,223,4950.3811659192825,1.399103139013453,150.1121076233184,488.73172967537505,192.0,0.8609865470852018,9,High
173,72,7162.277777777777,8.208333333333334,779.0277777777778,1781.2743418428468,18.0,0.25,5,Mid
174,65,661.3384615384615,2.5846153846153848,232.8923076923077,708.6473497771326,30.0,0.46153846153846156,3,High
175,132,751.8712121212121,30.181818181818183,1390.560606060606,2564.264545716959,16.0,0.12121212121212122,3,Mid
176,25,14463.44,15.36,2154.48,3497.65371499238,0.0,0.0,1,Low
177,4,49.75,2.0,725.5,721.8432424471858,1.0,0.25,1,Mid
178,481,36.521829521829524,0.9313929313929314,1529.043659043659,3270.627783164356,81.0,0.1683991683991684,10,Mid
179,21,40.42857142857143,6.0,165.57142857142858,304.91795149327817,14.0,0.6666666666666666,6,High
180,1,18695.0,1.0,9781.0,0.0,0.0,0.0,1,Low
181,181,4070.6629834254145,20.403314917127073,1386.8121546961327,2259.7976945013606,16.0,0.08839779005524862,2,Low
182,27,45.333333333333336,19.296296296296298,780.6296296296297,979.7104418436857,4.0,0.14814814814814814,5,Mid
183,446,7188.479820627803,18.017937219730943,911.0448430493274,1652.6426975075499,81.0,0.18161434977578475,5,Mid
184,108,166.53703703703704,1.9444444444444444,945.3888888888889,1510.2942390387113,4.0,0.037037037037037035,3,Low
185,129,4072.5736434108526,12.751937984496124,1219.9767441860465,1768.4145108733533,17.0,0.13178294573643412,2,Mid
186,156,13231.97435897436,11.75,1214.4679487179487,1686.7845395417446,10.0,0.0641025641025641,2,Low
187,2,38.5,4.0,443.0,582.6559876977152,1.0,0.5,1,High
188,465,7920.961290322581,18.954838709677418,477.8795698924731,1613.481732192994,333.0,0.7161290322580646,21,High
189,8,1369.5,26.75,1779.75,1756.0841787503077,0.0,0.0,2,Low
190,144,384.4861111111111,10.972222222222221,1284.2569444444443,2157.8833605766404,9.0,0.0625,3,Low
191,13,22893.30769230769,6.769230769230769,1601.3076923076924,1874.0049085943979,1.0,0.07692307692307693,2,Low
192,3,6680.0,1.0,1243.0,388.67467115828373,0.0,0.0,1,Low
193,41,1241.7560975609756,9.804878048780488,917.2682926829268,977.0663238590879,2.0,0.04878048780487805,2,Low
194,3,69.33333333333333,1.0,111.33333333333333,90.57777505179365,1.0,0.3333333333333333,2,High
195,24,4030.1666666666665,15.333333333333334,1717.25,2094.056854217586,1.0,0.041666666666666664,2,Low
196,27,472.18518518518516,6.814814814814815,1597.4814814814815,1813.7534683287704,0.0,0.0,1,Low
197,186,503.0376344086022,6.865591397849462,733.2688172043011,1279.88143149983,34.0,0.1827956989247312,5,Mid
198,64,17091.859375,1.75,365.578125,865.8934610349563,32.0,0.5,4,High
199,2,22171.5,1.0,880.0,622.2539674441618,0.0,0.0,1,Low
200,89,22457.47191011236,1.4382022471910112,430.07865168539325,1584.0718764161888,53.0,0.5955056179775281,5,High
201,106,9397.650943396226,9.943396226415095,1064.5943396226414,1809.0635924398746,21.0,0.19811320754716982,3,Mid
202,335,5135.062686567164,11.907462686567165,1161.3194029850747,2174.7335226832456,54.0,0.16119402985074627,3,Mid
203,51,4085.6862745098038,16.705882352941178,1013.9215686274509,1517.481516765687,6.0,0.11764705882352941,4,Mid
204,166,2005.9036144578313,6.186746987951807,2023.1144578313254,3157.5079690633875,32.0,0.1927710843373494,3,Mid
205,31,29308.290322580644,8.0,1490.5806451612902,1622.974363613374,2.0,0.06451612903225806,3,Low
206,310,186.6483870967742,9.13225806451613,675.5322580645161,1677.4585060171007,110.0,0.3548387096774194,21,High
207,18,1472.111111111111,23.88888888888889,1289.9444444444443,1262.445641099856,2.0,0.1111111111111111,2,Mid
208,2,16.0,0.5,110.5,33.23401871576773,0.0,0.0,2,Low
209,1,0.0,0.0,1.0,0.0,1.0,1.0,5,High
210,1,44.0,2.0,10.0,0.0,1.0,1.0,5,High
211,3,34.666666666666664,2.0,117.33333333333333,142.04694059828722,1.0,0.3333333333333333,5,High
212,1,43.0,2.0,10.0,0.0,1.0,1.0,5,High
213,1,43.0,2.0,8.0,0.0,1.0,1.0,3,High
214,1,44.0,2.0,1.0,0.0,1.0,1.0,3,High
215,1,43.0,2.0,7.0,0.0,1.0,1.0,3,High
216,1,0.0,0.0,15.0,0.0,1.0,1.0,2,High
217,67,474.7910447761194,5.492537313432836,1057.358208955224,1351.0447775534012,8.0,0.11940298507462686,3,Mid
218,522,997.5191570881226,13.298850574712644,746.9827586206897,1806.158765786153,226.0,0.4329501915708812,11,High
219,6,2070.0,1.0,697.8333333333334,1060.1044130964963,0.0,0.0,1,Low
220,93,160.0215053763441,1.4731182795698925,310.0860215053763,873.4264068437838,32.0,0.34408602150537637,3,High
221,33,306.030303030303,13.818181818181818,1189.5151515151515,1472.1890614237554,3.0,0.09090909090909091,3,Low
222,2,51.0,16.0,52.5,50.204581464244875,1.0,0.5,4,High
223,6,25.166666666666668,2.6666666666666665,187.0,241.70064129000568,2.0,0.3333333333333333,1,High
224,2,48.5,16.0,1475.0,1603.7181797310898,0.0,0.0,2,Low
225,3,47.333333333333336,16.0,99.33333333333333,105.97326706926296,1.0,0.3333333333333333,2,High
226,32,414.34375,6.65625,313.4375,949.6283462322205,12.0,0.375,5,High
227,2,47.0,9.0,26.0,2.8284271247461903,2.0,1.0,5,High
228,3,44.333333333333336,8.666666666666666,43.666666666666664,50.46120622154541,2.0,0.6666666666666666,5,High
229,5,43.2,2.0,48.2,39.90238088134591,3.0,0.6,4,High
230,13,94.15384615384616,1.4615384615384615,354.53846153846155,496.66531577857927,4.0,0.3076923076923077,5,Mid
231,4,94.0,2.0,318.0,271.5547826866616,0.0,0.0,1,Low
232,3,30.0,6.0,51.333333333333336,30.23794525647094,2.0,0.6666666666666666,2,High
233,9,37.888888888888886,2.0,58.666666666666664,58.30523132618548,5.0,0.5555555555555556,5,High
234,2,39.5,3.0,4.5,4.949747468305833,2.0,1.0,4,High
235,1,39.0,3.0,6.0,0.0,1.0,1.0,4,High
236,9,431.0,1.7777777777777777,391.3333333333333,635.1856027965368,5.0,0.5555555555555556,5,High
237,33,112.27272727272727,1.2121212121212122,553.0,1280.316684457404,14.0,0.42424242424242425,7,High
238,1,44.0,2.0,8.0,0.0,1.0,1.0,2,High
239,2,37.0,2.0,28.0,14.142135623730951,2.0,1.0,6,High
240,2,21.0,1.0,157.5,217.08178182427008,1.0,0.5,6,High
241,1,41.0,4.0,0.0,0.0,1.0,1.0,6,High
242,2,39.5,2.0,4.0,5.656854249492381,2.0,1.0,6,High
243,2,41.5,2.0,16.5,10.606601717798213,2.0,1.0,6,High
244,1,51.0,16.0,11.0,0.0,1.0,1.0,4,High
245,1,40.0,2.0,5.0,0.0,1.0,1.0,4,High
246,1,44.0,4.0,1.0,0.0,1.0,1.0,5,High
247,23,159.91304347826087,2.782608695652174,200.17391304347825,238.44642092548568,9.0,0.391304347826087,5,High
248,3,59.333333333333336,2.0,139.66666666666666,87.751543196307,1.0,0.3333333333333333,2,High
249,112,75.875,5.4375,2224.2678571428573,3856.6930402723856,10.0,0.08928571428571429,2,Low
250,2,36.5,2.0,235.5,193.04015126392747,0.0,0.0,1,Low
251,2,1416.5,4.0,1210.5,634.2747827243331,0.0,0.0,1,Low
252,129,2411.8837209302324,0.9612403100775194,1721.875968992248,2099.0642409466946,9.0,0.06976744186046512,2,Low
253,10,320.2,11.6,424.8,493.48596737901266,3.0,0.3,2,Mid
254,12,1112.8333333333333,10.0,630.1666666666666,669.1046708894361,0.0,0.0,1,Low
255,43,242.1860465116279,1.302325581395349,373.06976744186045,547.7166627332592,7.0,0.16279069767441862,2,Mid
256,112,4894.428571428572,7.821428571428571,1206.4285714285713,2192.1172032283844,5.0,0.044642857142857144,2,Low
257,184,678.9184782608696,3.222826086956522,765.2282608695652,1335.9190210010365,12.0,0.06521739130434782,3,Low
258,67,1580.8507462686566,2.1791044776119404,589.7313432835821,2458.643205424177,48.0,0.7164179104477612,16,High
259,146,4004.253424657534,0.9041095890410958,156.47260273972603,819.4313604058775,116.0,0.7945205479452054,11,High
260,193,20358.502590673575,19.66321243523316,661.8238341968912,1154.792775445291,58.0,0.3005181347150259,6,Mid
261,4,32.0,2.25,746.5,959.8105715886513,0.0,0.0,2,Low
262,249,12667.192771084337,15.357429718875501,277.09638554216866,1091.237392652937,195.0,0.7831325301204819,12,High
263,2,22.0,0.5,1929.5,2618.4164107337856,0.0,0.0,1,Low
264,2,2434.5,1.0,1974.5,2525.078315617161,0.0,0.0,1,Low
265,1,47.0,16.0,13156.0,0.0,0.0,0.0,1,Low
266,345,328.6985507246377,1.7797101449275363,708.8347826086956,1956.9530270166033,119.0,0.34492753623188405,8,High
267,9,129.66666666666666,3.0,303.77777777777777,206.08601224839217,0.0,0.0,1,Low
268,1,293.0,2.0,2322.0,0.0,0.0,0.0,1,Low
269,13,4159.0,32.0,3420.3076923076924,4980.451910295815,1.0,0.07692307692307693,1,Low
270,198,3073.479797979798,9.878787878787879,470.6111111111111,1368.7912653873816,126.0,0.6363636363636364,10,High
271,267,1534.5056179775281,4.550561797752809,257.7415730337079,808.387895354335,191.0,0.7153558052434457,10,High
272,20,485.1,3.5,393.35,327.91659321428546,2.0,0.1,2,Mid
273,28,3611.8571428571427,27.428571428571427,1290.0714285714287,2010.6049380550166,3.0,0.10714285714285714,2,Mid
274,520,3020.9153846153845,0.9519230769230769,677.2211538461538,1309.9122693176355,138.0,0.2653846153846154,18,Mid
275,1,42.0,4.0,311.0,0.0,0.0,0.0,1,Low
276,177,706.45197740113,6.350282485875706,385.89830508474574,908.3309311635682,83.0,0.4689265536723164,8,High
277,1,39.0,2.0,23.0,0.0,1.0,1.0,2,High
278,1,40.0,4.0,40.0,0.0,1.0,1.0,2,High
279,1,39.0,2.0,408.0,0.0,0.0,0.0,1,Low
280,29,2557.310344827586,13.241379310344827,510.58620689655174,605.8112339925095,7.0,0.2413793103448276,2,Mid
281,97,3118.8350515463917,13.938144329896907,704.1030927835052,1403.50536963508,49.0,0.5051546391752577,5,High
282,1,24.0,1.0,270.0,0.0,0.0,0.0,1,Low
283,22,52.5,9.272727272727273,843.1818181818181,1027.8583669508278,1.0,0.045454545454545456,2,Low
